MFG_TIME,SERIAL_NUMBER,BUILDING_NUMBER,LINE_NUMBER,TECHNICIAN_ID,MFG_SOFTWARE_VERSION,APPARATUS_TEMP,HUMIDITY
2022-10-03 13:46:07,X1000_20221003_55,B02,C,T015,v1.1.1,68.44590740303097,35.15210945007981
2022-10-03 13:56:10,X1000_20221003_75,B02,D,T012,v1.1.1,64.793955954865,37.60474413784096
2022-10-03 13:57:44,X1000_20221003_88,B02,D,T012,v1.1.1,65.28436987792746,38.25586150876446
2022-10-03 14:06:11,X1000_20221003_66,B02,D,T012,v1.1.1,60.50413346349099,33.342408188379125
2022-10-03 14:29:29,X1000_20221003_9,B01,B,T012,v1.1.1,66.877220018908,32.25233278750204
2022-10-03 14:33:51,X1000_20221003_11,B01,B,T012,v1.1.1,64.99031196432585,34.968172874843006
2022-10-03 14:41:40,X1000_20221003_47,B02,C,T015,v1.1.1,64.00666611185702,36.02836144772761
2022-10-03 14:43:35,X1000_20221003_8,B01,B,T012,v1.1.1,65.22063109762257,33.46068115138901
2022-10-03 14:43:47,X1000_20221003_31,B01,A,T010,v1.1.1,66.48840394223927,38.76667658398685
2022-10-03 14:48:24,X1000_20221003_42,B01,A,T010,v1.1.1,63.16842795530076,36.9329909967076
2022-10-03 14:53:46,X1000_20221003_84,B02,D,T012,v1.1.1,61.94738319197006,35.28694656706987
2022-10-03 14:54:48,X1000_20221003_25,B01,A,T010,v1.1.1,66.50538766419608,35.57690006449054
2022-10-03 14:58:44,X1000_20221003_86,B02,D,T012,v1.1.1,65.7190209749046,36.07697611197762
2022-10-03 14:59:10,X1000_20221003_74,B02,D,T012,v1.1.1,62.177539671472964,34.7105780206122
2022-10-03 15:00:21,X1000_20221003_35,B01,A,T010,v1.1.1,65.44131890533684,37.864768036394985
2022-10-03 15:18:44,X1000_20221003_52,B02,C,T015,v1.1.1,64.69536714692906,40.48020504568976
2022-10-03 15:19:39,X1000_20221003_24,B01,A,T010,v1.1.1,61.88154067888878,35.049377846422324
2022-10-03 15:20:53,X1000_20221003_10,B01,B,T012,v1.1.1,66.24796735405612,33.317404797635064
2022-10-03 15:24:26,X1000_20221003_49,B02,C,T015,v1.1.1,66.36108829635761,38.02914031156018
2022-10-03 15:35:23,X1000_20221003_72,B02,D,T012,v1.1.1,63.195352815835975,36.16949463032322
2022-10-03 15:54:56,X1000_20221003_81,B02,D,T012,v1.1.1,64.18584949046355,41.76148165992523
2022-10-03 16:00:11,X1000_20221003_38,B01,A,T010,v1.1.1,65.28197371394936,36.596008322287936
2022-10-03 16:31:49,X1000_20221003_23,B01,A,T010,v1.1.1,65.26389844653772,34.45714626832342
2022-10-03 16:34:06,X1000_20221003_1,B01,B,T012,v1.1.1,60.05924112747075,38.565099380878266
2022-10-03 16:41:36,X1000_20221003_45,B02,C,T015,v1.1.1,66.34377644249011,34.81899350622663
2022-10-03 16:54:30,X1000_20221003_28,B01,A,T010,v1.1.1,67.23631133981064,34.50706070842878
2022-10-03 16:59:30,X1000_20221003_82,B02,D,T012,v1.1.1,66.98936260314196,35.980706248157254
2022-10-03 16:59:41,X1000_20221003_83,B02,D,T012,v1.1.1,67.71699609407567,37.50934677779347
2022-10-03 17:11:22,X1000_20221003_17,B01,B,T012,v1.1.1,61.230812739803284,36.695738457697594
2022-10-03 17:13:17,X1000_20221003_22,B01,A,T010,v1.1.1,68.40294126829288,37.634516077821694
2022-10-03 17:14:30,X1000_20221003_39,B01,A,T010,v1.1.1,62.86068750300077,37.66939131117539
2022-10-03 17:16:02,X1000_20221003_6,B01,B,T012,v1.1.1,65.57637696192958,35.00823366121755
2022-10-03 17:28:50,X1000_20221003_41,B01,A,T010,v1.1.1,65.05354001964069,38.74027529076463
2022-10-03 17:29:10,X1000_20221003_71,B02,D,T012,v1.1.1,64.63235220817707,38.83795384963477
2022-10-03 17:34:50,X1000_20221003_56,B02,C,T015,v1.1.1,67.43121495938492,34.584309193021426
2022-10-03 17:39:19,X1000_20221003_79,B02,D,T012,v1.1.1,62.09829113185415,36.55850981394401
2022-10-03 17:44:44,X1000_20221003_19,B01,B,T012,v1.1.1,64.95854337662547,36.51339134643982
2022-10-03 17:53:12,X1000_20221003_16,B01,B,T012,v1.1.1,65.9946116616419,37.74865498012251
2022-10-03 18:10:57,X1000_20221003_80,B02,D,T012,v1.1.1,63.859902235378904,38.364557091038215
2022-10-03 18:13:37,X1000_20221003_30,B01,A,T010,v1.1.1,67.16061174808705,36.10203586592809
2022-10-03 18:26:23,,,,,,0.0,0.0
2022-10-03 18:49:53,X1000_20221003_36,B01,A,T010,v1.1.1,66.57631002809197,37.58035135421173
2022-10-03 18:58:49,X1000_20221003_12,B01,B,T012,v1.1.1,64.46375549943022,34.85046280076967
2022-10-03 19:01:09,,,,,,0.0,0.0
2022-10-03 19:02:52,X1000_20221003_2,B01,B,T012,v1.1.1,65.62616628498601,37.33322990536728
2022-10-03 19:12:44,X1000_20221003_69,B02,D,T012,v1.1.1,63.623399598763726,32.30353456710218
2022-10-03 19:13:16,X1000_20221003_20,B01,B,T012,v1.1.1,60.79697663069677,34.94921467677037
2022-10-03 19:21:50,X1000_20221003_46,B02,C,T015,v1.1.1,67.82142990236113,35.878435428001765
2022-10-03 19:28:32,X1000_20221003_68,B02,D,T012,v1.1.1,64.89258476771943,36.19779395494546
2022-10-03 19:32:59,X1000_20221003_48,B02,C,T015,v1.1.1,65.43066193464765,35.16307656059484
2022-10-03 19:52:24,X1000_20221003_54,B02,C,T015,v1.1.1,64.63463365373961,34.18993634312982
2022-10-03 19:56:40,X1000_20221003_50,B02,C,T015,v1.1.1,66.99259986614688,39.810061449405985
2022-10-04 08:00:31,X1000_20221004_84,B02,D,T011,v1.1.1,64.38966028761787,36.91181684868934
2022-10-04 08:23:25,X1000_20221004_7,B01,B,T010,v1.1.1,62.514502799713746,35.10256822092785
2022-10-04 08:26:54,X1000_20221004_56,B02,C,T013,v1.1.1,66.0774156042903,36.71119671098025
2022-10-04 08:42:38,X1000_20221004_19,B01,B,T010,v1.1.1,66.86322905256549,36.78378796434527
2022-10-04 08:47:25,X1000_20221004_13,B01,B,T010,v1.1.1,64.05044475165784,38.69125641529269
2022-10-04 08:47:43,X1000_20221004_32,B01,A,T014,v1.1.1,61.25871436380695,34.907613833139436
2022-10-04 08:51:20,X1000_20221004_74,B02,D,T011,v1.1.1,66.44166967034207,36.91469079545432
2022-10-04 09:16:28,X1000_20221004_60,B02,C,T013,v1.1.1,65.03517613890318,39.994010594891044
2022-10-04 09:30:52,X1000_20221004_15,B01,B,T010,v1.1.1,65.47039132822037,33.26428446410781
2022-10-04 09:51:35,X1000_20221004_36,B01,A,T014,v1.1.1,65.13846106405649,38.88665200292115
2022-10-04 09:56:04,X1000_20221004_61,B02,C,T013,v1.1.1,68.2243724612663,38.572318084157814
2022-10-04 09:58:04,X1000_20221004_66,B02,D,T011,v1.1.1,66.28875132068235,36.557506337244945
2022-10-04 10:16:28,X1000_20221004_78,B02,D,T011,v1.1.1,62.15092531336529,36.868663479600436
2022-10-04 10:20:27,X1000_20221004_9,B01,B,T010,v1.1.1,66.47401966659764,35.480306954142286
2022-10-04 10:30:05,X1000_20221004_58,B02,C,T013,v1.1.1,64.93498184692152,36.95620997447514
2022-10-04 10:33:32,X1000_20221004_71,B02,D,T011,v1.1.1,64.1331189912755,38.9834333053796
2022-10-04 10:45:03,X1000_20221004_67,B02,D,T011,v1.1.1,67.03417034571903,35.405997731157335
2022-10-04 11:02:16,X1000_20221004_4,B01,B,T010,v1.1.1,65.15448176330668,35.32115698910768
2022-10-04 11:04:53,X1000_20221004_54,B02,C,T013,v1.1.1,63.730791577180575,35.212394862650896
2022-10-04 11:07:59,X1000_20221004_52,B02,C,T013,v1.1.1,67.32415127616427,36.8288701872297
2022-10-04 11:13:59,X1000_20221004_31,B01,A,T014,v1.1.1,62.15584158585534,34.65912083515304
2022-10-04 11:27:34,X1000_20221004_82,B02,D,T011,v1.1.1,66.57755310330269,38.21690166774892
2022-10-04 11:28:37,X1000_20221004_18,B01,B,T010,v1.1.1,65.6095844665031,35.60653282391506
2022-10-04 11:32:31,X1000_20221004_53,B02,C,T013,v1.1.1,64.90069846659827,36.45110469271749
2022-10-04 11:41:07,X1000_20221004_33,B01,A,T014,v1.1.1,66.08493154962719,34.59856581081917
2022-10-04 11:44:03,X1000_20221004_41,B02,C,T013,v1.1.1,61.70203974892436,39.550054057246705
2022-10-04 12:06:35,X1000_20221004_34,B01,A,T014,v1.1.1,67.11426782820055,36.977260849123745
,,,,,,,
2022-10-04 12:20:26,X1000_20221004_42,B02,C,T013,v1.1.1,66.73542815730717,39.72611950831061
2022-10-04 12:23:52,X1000_20221004_27,B01,A,T014,v1.1.1,65.22085357360265,33.794696774163725
2022-10-04 12:26:38,X1000_20221004_35,B01,A,T014,v1.1.1,63.012121208151626,40.10044708339929
2022-10-04 12:30:49,X1000_20221004_62,B02,C,T013,v1.1.1,62.1990779043085,38.27335867749556
2022-10-04 12:50:57,X1000_20221004_46,B02,C,T013,v1.1.1,64.24240847896009,36.892152950961034
2022-10-04 13:00:40,X1000_20221004_2,B01,B,T010,v1.1.1,62.94866001955181,39.331480467869405
2022-10-04 13:02:46,X1000_20221004_72,B02,D,T011,v1.1.1,66.08646863769721,37.634794240443554
2022-10-04 13:05:20,X1000_20221004_87,B02,D,T011,v1.1.1,65.45603814639931,34.72602257353369
2022-10-04 13:12:24,X1000_20221004_25,B01,A,T014,v1.1.1,62.30942785487171,39.28498949200634
2022-10-04 13:21:49,X1000_20221004_68,B02,D,T011,v1.1.1,64.10414611937651,37.49979218037243
2022-10-04 13:23:00,X1000_20221004_10,B01,B,T010,v1.1.1,65.30861434054056,40.388379146978124
2022-10-04 13:23:27,X1000_20221004_49,B02,C,T013,v1.1.1,66.16055141396896,36.83189937549434
2022-10-04 13:23:48,X1000_20221004_6,B01,B,T010,v1.1.1,63.38569084219898,36.16965027188198
2022-10-04 13:26:01,X1000_20221004_44,B02,C,T013,v1.1.1,63.18535745668579,40.63336600529343
2022-10-04 13:26:16,X1000_20221004_64,B02,C,T013,v1.1.1,64.40348807969693,35.8229445719646
2022-10-04 13:27:48,X1000_20221004_17,B01,B,T010,v1.1.1,65.09476936465492,37.630345596196854
2022-10-04 13:37:51,X1000_20221004_3,B01,B,T010,v1.1.1,65.4666780851131,36.284832934040146
2022-10-04 13:47:36,X1000_20221004_83,B02,D,T011,v1.1.1,65.31614622695118,38.04201393405721
2022-10-04 13:55:23,X1000_20221004_14,B01,B,T010,v1.1.1,64.15404658384091,33.85490121335466
2022-10-04 13:56:57,X1000_20221004_45,B02,C,T013,v1.1.1,65.5154190206141,36.79339736561463
2022-10-04 13:58:06,X1000_20221004_21,B01,A,T014,v1.1.1,69.80193580778595,38.19166687363506
2022-10-04 14:25:10,X1000_20221004_16,B01,B,T010,v1.1.1,64.36999603033692,35.33364264712827
2022-10-04 14:40:53,X1000_20221004_30,B01,A,T014,v1.1.1,64.79618093829271,35.03738408701693
2022-10-04 14:45:29,X1000_20221004_59,B02,C,T013,v1.1.1,64.04094652497132,36.91372688133693
2022-10-04 14:48:03,X1000_20221004_1,B01,B,T010,v1.1.1,65.18391153317056,35.88690316539471
2022-10-04 14:54:18,X1000_20221004_28,B01,A,T014,v1.1.1,65.39890344768185,33.956478710239466
2022-10-04 15:19:14,X1000_20221004_43,B02,C,T013,v1.1.1,60.86905132203577,39.643136490912774
2022-10-04 15:24:26,X1000_20221004_85,B02,D,T011,v1.1.1,64.0557331868424,36.92665464067804
2022-10-04 15:31:20,X1000_20221004_47,B02,C,T013,v1.1.1,64.90153855401104,38.460124404137964
2022-10-04 15:42:32,X1000_20221004_12,B01,B,T010,v1.1.1,65.48751780409108,36.65612307725897
2022-10-04 15:53:54,X1000_20221004_65,B02,D,T011,v1.1.1,62.97978513186639,35.60977555933577
2022-10-04 16:05:36,X1000_20221004_50,B02,C,T013,v1.1.1,66.76324946372334,36.47049693218267
2022-10-04 16:06:45,X1000_20221004_8,B01,B,T010,v1.1.1,67.52286963683099,31.61948368057401
2022-10-04 16:10:04,X1000_20221004_24,B01,A,T014,v1.1.1,66.6561752535217,35.88051359111745
2022-10-04 16:14:24,X1000_20221004_5,B01,B,T010,v1.1.1,67.22188730244872,34.91316227731838
2022-10-04 16:23:36,X1000_20221004_38,B01,A,T014,v1.1.1,66.99292270995649,33.72681046891785
2022-10-04 16:29:50,X1000_20221004_80,B02,D,T011,v1.1.1,65.84080405373155,35.749823884851956
2022-10-04 16:32:13,X1000_20221004_81,B02,D,T011,v1.1.1,64.35815021637163,35.31498103334028
2022-10-04 16:37:43,X1000_20221004_40,B01,A,T014,v1.1.1,62.35857803423955,37.7749666514973
2022-10-04 16:41:36,X1000_20221004_86,B02,D,T011,v1.1.1,65.89269968781761,37.890930866439604
2022-10-04 16:51:14,X1000_20221004_79,B02,D,T011,v1.1.1,64.93347805595616,32.84763756984077
2022-10-04 17:15:21,X1000_20221004_20,B01,B,T010,v1.1.1,67.3536618160996,39.628884845508495
2022-10-04 17:15:55,X1000_20221004_75,B02,D,T011,v1.1.1,64.82037355836586,34.49441472039943
2022-10-04 17:19:11,X1000_20221004_76,B02,D,T011,v1.1.1,64.33906998766695,36.07244987525896
2022-10-04 17:26:54,X1000_20221004_57,B02,C,T013,v1.1.1,66.48933168941478,36.38136950793981
2022-10-04 17:39:28,X1000_20221004_77,B02,D,T011,v1.1.1,63.26836437988314,35.70070691320657
2022-10-04 18:01:57,X1000_20221004_39,B01,A,T014,v1.1.1,65.46236560421097,39.66668549868489
2022-10-04 18:10:03,X1000_20221004_48,B02,C,T013,v1.1.1,64.74054666763928,40.993901152111924
2022-10-04 18:15:47,X1000_20221004_55,B02,C,T013,v1.1.1,67.03381572299793,36.52094484360428
2022-10-04 18:22:36,X1000_20221004_51,B02,C,T013,v1.1.1,66.88375506314523,38.489102004243406
2022-10-04 18:27:35,X1000_20221004_37,B01,A,T014,v1.1.1,64.5121292277296,37.38562123840761
2022-10-04 18:44:06,X1000_20221004_69,B02,D,T011,v1.1.1,63.136880974917865,35.37116913439288
2022-10-04 19:01:45,X1000_20221004_70,B02,D,T011,v1.1.1,67.10942291908418,36.507286126100226
2022-10-04 19:08:20,X1000_20221004_73,B02,D,T011,v1.1.1,64.53634857070865,35.62283117289068
2022-10-04 19:10:43,X1000_20221004_22,B01,A,T014,v1.1.1,60.67899879543758,37.25886276352257
2022-10-04 19:12:06,X1000_20221004_63,B02,C,T013,v1.1.1,63.628368328642125,40.075026995625855
2022-10-04 19:12:36,X1000_20221004_29,B01,A,T014,v1.1.1,66.54268969434484,39.5281611628036
2022-10-04 19:13:13,X1000_20221004_23,B01,A,T014,v1.1.1,67.59146741854947,39.1086139024565
2022-10-04 19:16:53,X1000_20221004_26,B01,A,T014,v1.1.1,66.8285761717061,40.84015792374585
2022-10-05 08:03:56,X1000_20221005_76,B02,D,T010,v1.1.1,66.1222937676295,34.28542185244537
2022-10-05 08:12:21,X1000_20221005_36,B01,A,T013,v1.1.1,62.8457959788221,37.82594952595754
2022-10-05 08:19:00,X1000_20221005_52,B02,C,T011,v1.1.1,65.87309526271002,34.11325664862892
2022-10-05 08:20:11,X1000_20221005_75,B02,D,T010,v1.1.1,65.26848764315837,32.09185462630719
2022-10-05 08:30:08,X1000_20221005_61,B02,C,T011,v1.1.1,65.99952835635156,35.27294418379308
2022-10-05 08:39:19,X1000_20221005_68,B02,D,T010,v1.1.1,65.97405688294377,33.57037841510647
2022-10-05 08:51:53,X1000_20221005_69,B02,D,T010,v1.1.1,63.220733155644574,40.58684674147809
2022-10-05 08:54:05,X1000_20221005_49,B02,C,T011,v1.1.1,67.23216537725527,34.35824888856072
2022-10-05 09:01:58,X1000_20221005_84,B02,D,T010,v1.1.1,65.02923067969117,32.826721839215075
2022-10-05 09:02:24,X1000_20221005_59,B02,C,T011,v1.1.1,65.17799332847522,36.49391093642567
2022-10-05 09:08:08,X1000_20221005_13,B01,B,T011,v1.1.1,70.5363022790665,39.68553157848322
2022-10-05 09:32:29,X1000_20221005_9,B01,B,T011,v1.1.1,67.38694929296473,39.57355773383148
2022-10-05 09:42:08,X1000_20221005_44,B01,A,T013,v1.1.1,65.78324323582409,35.838288111590415
2022-10-05 10:01:53,X1000_20221005_71,B02,D,T010,v1.1.1,66.29493360866441,38.23202386862784
2022-10-05 10:08:52,X1000_20221005_80,B02,D,T010,v1.1.1,63.767067337667676,33.19676785055797
2022-10-05 10:26:35,X1000_20221005_11,B01,B,T011,v1.1.1,66.51795892862195,38.0878284742992
2022-10-05 10:34:57,X1000_20221005_63,B02,C,T011,v1.1.1,65.77138510760572,39.51667699300543
2022-10-05 10:39:50,X1000_20221005_6,B01,B,T011,v1.1.1,61.4082160834422,39.06344380243843
2022-10-05 10:42:55,X1000_20221005_33,B01,A,T013,v1.1.1,64.94187038440202,36.120757921642316
2022-10-05 10:44:18,X1000_20221005_26,B01,A,T013,v1.1.1,64.57321123584092,33.93904030474849
2022-10-05 11:05:37,X1000_20221005_78,B02,D,T010,v1.1.1,66.72239483652832,33.94731392707145
2022-10-05 11:09:21,X1000_20221005_64,B02,C,T011,v1.1.1,65.23110369766398,36.43859650550465
2022-10-05 11:10:45,X1000_20221005_19,B01,B,T011,v1.1.1,65.65935837382149,36.96834055066955
2022-10-05 11:37:45,X1000_20221005_3,B01,B,T011,v1.1.1,63.732684307236084,36.08676359534358
2022-10-05 11:39:40,X1000_20221005_81,B02,D,T010,v1.1.1,63.43763476453285,36.658091429815926
2022-10-05 11:46:42,X1000_20221005_37,B01,A,T013,v1.1.1,63.68361669297166,34.79919799957521
2022-10-05 12:28:41,X1000_20221005_4,B01,B,T011,v1.1.1,66.7498578545848,38.96166372340003
2022-10-05 12:34:06,X1000_20221005_41,B01,A,T013,v1.1.1,63.041695532929566,37.03688673022736
2022-10-05 12:39:17,X1000_20221005_83,B02,D,T010,v1.1.1,64.30747918977873,35.75070184464674
2022-10-05 12:41:38,X1000_20221005_1,B01,B,T011,v1.1.1,69.38448916918243,40.01315263544231
2022-10-05 12:48:15,X1000_20221005_47,B02,C,T011,v1.1.1,68.84833216402384,38.49062361747022
2022-10-05 12:59:13,X1000_20221005_40,B01,A,T013,v1.1.1,64.08002560587131,37.798574785622655
2022-10-05 13:13:44,X1000_20221005_54,B02,C,T011,v1.1.1,64.70600590948048,35.59799075978809
2022-10-05 13:38:25,X1000_20221005_17,B01,B,T011,v1.1.1,64.30602301085115,38.053275565255056
2022-10-05 13:51:28,X1000_20221005_66,B02,C,T011,v1.1.1,63.9288631631675,38.81147229697202
2022-10-05 13:55:08,X1000_20221005_79,B02,D,T010,v1.1.1,64.63980039073829,36.76349064252597
2022-10-05 14:15:18,X1000_20221005_39,B01,A,T013,v1.1.1,65.45725769849508,35.219839935563684
2022-10-05 14:26:32,X1000_20221005_10,B01,B,T011,v1.1.1,66.5662131062374,32.22966298494211
2022-10-05 14:33:05,X1000_20221005_67,B02,D,T010,v1.1.1,64.80473441601443,38.18421971236367
2022-10-05 14:37:26,X1000_20221005_77,B02,D,T010,v1.1.1,63.71123533026738,38.49307370416697
2022-10-05 14:55:11,X1000_20221005_70,B02,D,T010,v1.1.1,68.87639661028216,38.445059977134036
2022-10-05 14:55:12,X1000_20221005_29,B01,A,T013,v1.1.1,66.75862753971721,35.298729503144614
2022-10-05 15:20:01,X1000_20221005_62,B02,C,T011,v1.1.1,65.06556049392788,40.59453802176435
2022-10-05 15:22:32,X1000_20221005_21,B01,B,T011,v1.1.1,67.03836005383626,34.47532483034559
2022-10-05 15:31:48,X1000_20221005_35,B01,A,T013,v1.1.1,66.88432233147287,36.29724079847423
2022-10-05 15:37:29,X1000_20221005_48,B02,C,T011,v1.1.1,65.16927010807518,36.83589499502017
2022-10-05 15:38:49,X1000_20221005_20,B01,B,T011,v1.1.1,66.3547786513672,31.091109503437718
2022-10-05 15:41:26,X1000_20221005_85,B02,D,T010,v1.1.1,63.40250000596685,36.75962372282371
2022-10-05 15:49:09,X1000_20221005_46,B02,C,T011,v1.1.1,65.72142472612973,34.2972464030004
2022-10-05 15:52:19,X1000_20221005_2,B01,B,T011,v1.1.1,62.16441761820224,41.40459264978086
2022-10-05 15:56:17,X1000_20221005_86,B02,D,T010,v1.1.1,63.51890085680954,40.29744499821418
2022-10-05 16:04:28,X1000_20221005_12,B01,B,T011,v1.1.1,65.98447766539317,35.9574387595205
2022-10-05 16:08:47,X1000_20221005_43,B01,A,T013,v1.1.1,62.962002729206915,37.47599829830451
2022-10-05 16:09:34,,,,,,0.0,0.0
2022-10-05 16:12:00,X1000_20221005_74,B02,D,T010,v1.1.1,64.16480019110287,37.645184999154566
2022-10-05 16:34:07,X1000_20221005_25,B01,A,T013,v1.1.1,67.11105504345177,32.94149276391525
2022-10-05 16:36:06,X1000_20221005_32,B01,A,T013,v1.1.1,62.684837087170045,36.98519276152382
2022-10-05 16:39:17,X1000_20221005_31,B01,A,T013,v1.1.1,66.58859219730172,40.39794799684032
2022-10-05 17:04:56,X1000_20221005_22,B01,B,T011,v1.1.1,65.08603575575955,37.52656822140895
2022-10-05 17:14:44,X1000_20221005_16,B01,B,T011,v1.1.1,66.81067180819967,33.63427413175846
2022-10-05 17:29:36,X1000_20221005_58,B02,C,T011,v1.1.1,65.38426815253487,35.16721096062221
2022-10-05 17:38:36,X1000_20221005_8,B01,B,T011,v1.1.1,66.39867221153547,35.61385506882518
2022-10-05 18:10:14,X1000_20221005_60,B02,C,T011,v1.1.1,65.54734682226555,37.39168246086262
2022-10-05 18:15:38,X1000_20221005_28,B01,A,T013,v1.1.1,64.0778633223391,36.732161370698186
2022-10-05 18:25:52,X1000_20221005_24,B01,A,T013,v1.1.1,64.34327924832257,33.759686071604754
2022-10-05 18:32:06,X1000_20221005_65,B02,C,T011,v1.1.1,64.89076866200932,36.18034704790367
2022-10-05 18:32:10,,,,,,0.0,0.0
2022-10-05 18:37:40,X1000_20221005_14,B01,B,T011,v1.1.1,64.87913127869503,40.162919133235796
2022-10-05 18:39:39,X1000_20221005_45,B01,A,T013,v1.1.1,65.23071590222017,38.53595453893149
2022-10-05 18:50:39,X1000_20221005_18,B01,B,T011,v1.1.1,66.81309312354985,37.8700233166522
2022-10-05 18:59:46,X1000_20221005_50,B02,C,T011,v1.1.1,63.635040490181034,34.098929182973144
2022-10-05 18:59:56,X1000_20221005_42,B01,A,T013,v1.1.1,64.0039734889558,38.798315994861504
2022-10-05 19:01:32,X1000_20221005_7,B01,B,T011,v1.1.1,64.66049731078523,36.13058233704189
,,,,,,,
2022-10-05 19:09:17,X1000_20221005_30,B01,A,T013,v1.1.1,62.79277519751035,35.31677862014942
2022-10-05 19:12:01,X1000_20221005_15,B01,B,T011,v1.1.1,67.89299224588257,39.26230462443038
2022-10-05 19:16:32,X1000_20221005_5,B01,B,T011,v1.1.1,66.45906197054425,36.654455685200986
2022-10-05 19:17:43,,,,,,0.0,0.0
2022-10-05 19:17:43,X1000_20221005_51,B02,C,T011,v1.1.1,63.64913578585195,34.759645157582966
2022-10-05 19:21:14,X1000_20221005_72,B02,D,T010,v1.1.1,67.36828547525374,35.64744513137402
2022-10-05 19:23:53,X1000_20221005_57,B02,C,T011,v1.1.1,62.71961478737087,39.98150747971883
,,,,,,,
2022-10-05 19:39:23,X1000_20221005_34,B01,A,T013,v1.1.1,65.16335477899278,38.47775371917525
2022-10-05 19:44:56,X1000_20221005_38,B01,A,T013,v1.1.1,64.74683231361371,34.85968251309376
2022-10-05 19:52:50,X1000_20221005_56,B02,C,T011,v1.1.1,64.71665591409494,39.43142366948753
2022-10-05 19:55:59,X1000_20221005_73,B02,D,T010,v1.1.1,65.62605764879319,37.02316705501202
2022-10-06 08:10:37,X1000_20221006_83,B02,D,T013,v1.1.1,64.45610528500866,37.14302186166134
2022-10-06 08:17:02,X1000_20221006_74,B02,D,T013,v1.1.1,63.80749119816083,39.10061926337435
2022-10-06 08:37:14,X1000_20221006_75,B02,D,T013,v1.1.1,65.07532697197323,37.420759997748995
2022-10-06 08:39:11,X1000_20221006_23,B01,A,T013,v1.1.1,64.36818676809277,37.883208333037416
2022-10-06 08:40:55,X1000_20221006_31,B01,A,T013,v1.1.1,65.01117649611994,37.5043240593121
2022-10-06 08:57:58,X1000_20221006_54,B02,C,T011,v1.1.1,65.3767091638456,39.951148604558334
2022-10-06 09:11:55,X1000_20221006_78,B02,D,T013,v1.1.1,63.0590324899598,36.66580079917758
2022-10-06 09:17:33,X1000_20221006_41,B01,A,T013,v1.1.1,62.968870725020814,34.80248914017247
2022-10-06 09:20:14,X1000_20221006_46,B02,C,T011,v1.1.1,64.85916330005185,36.64451474725602
2022-10-06 09:24:42,X1000_20221006_14,B01,B,T000,v1.1.1,62.68536536645445,36.24803007207746
2022-10-06 09:32:46,X1000_20221006_69,B02,D,T013,v1.1.1,68.34768071328132,35.9345395024759
2000-01-01 12:00:00,0000000000000000,,TEST,,v0.0.0,0.0,0.0
2022-10-06 09:44:59,X1000_20221006_24,B01,A,T013,v1.1.1,65.97351626823061,31.55966297961243
2022-10-06 09:48:17,X1000_20221006_18,B01,B,T000,v1.1.1,65.59220200267842,41.254676130676444
2022-10-06 10:05:04,X1000_20221006_55,B02,C,T011,v1.1.1,65.21990088196092,36.54552327222578
2022-10-06 10:05:52,X1000_20221006_82,B02,D,T013,v1.1.1,64.9673961461031,36.66448477618519
2022-10-06 10:06:10,X1000_20221006_12,B01,B,T000,v1.1.1,65.87493203361569,33.95273221642771
2022-10-06 10:15:45,X1000_20221006_45,B02,C,T011,v1.1.1,64.28993769386484,36.66998234278289
,,,,,,,
2022-10-06 10:33:23,X1000_20221006_48,B02,C,T011,v1.1.1,60.77223352678014,36.255228964754316
2022-10-06 10:42:23,X1000_20221006_70,B02,D,T013,v1.1.1,65.7735734853755,38.7646982067753
2022-10-06 10:42:38,X1000_20221006_8,B01,B,T000,v1.1.1,69.04969619045747,37.54058550095432
2022-10-06 11:06:18,X1000_20221006_85,B02,D,T013,v1.1.1,61.0128170577125,33.717620328473906
2022-10-06 11:08:35,X1000_20221006_39,B01,A,T013,v1.1.1,64.48368363360986,36.692114917704274
2022-10-06 11:11:32,X1000_20221006_52,B02,C,T011,v1.1.1,69.27102209140122,36.10376447530989
2022-10-06 11:17:47,X1000_20221006_62,B02,C,T011,v1.1.1,65.25902120532207,37.95255830592636
2022-10-06 11:23:06,X1000_20221006_43,B01,A,T013,v1.1.1,65.3805418373657,36.59207727207797
2022-10-06 11:35:01,X1000_20221006_53,B02,C,T011,v1.1.1,64.05811844707385,37.491711333942135
2022-10-06 12:14:10,X1000_20221006_42,B01,A,T013,v1.1.1,70.32327945042972,34.753918825641826
2022-10-06 12:21:54,X1000_20221006_64,B02,C,T011,v1.1.1,63.19762393214251,36.35854687414369
2022-10-06 12:26:05,X1000_20221006_71,B02,D,T013,v1.1.1,63.78035946176439,35.715704284517905
2022-10-06 12:28:13,X1000_20221006_35,B01,A,T013,v1.1.1,67.96837201594913,35.78380856001059
2022-10-06 12:36:04,X1000_20221006_5,B01,B,T000,v1.1.1,65.69058181163483,35.26713891717463
2022-10-06 12:38:38,X1000_20221006_1,B01,B,T000,v1.1.1,65.89801293139668,38.87381437669956
2022-10-06 12:50:30,X1000_20221006_60,B02,C,T011,v1.1.1,60.49257635147627,36.99982604888984
2022-10-06 12:56:07,X1000_20221006_38,B01,A,T013,v1.1.1,65.94755886626184,36.03221516439273
2022-10-06 13:14:00,X1000_20221006_9,B01,B,T000,v1.1.1,66.66086794436825,34.229929955307945
2022-10-06 13:22:39,X1000_20221006_17,B01,B,T000,v1.1.1,63.94667676971329,38.26448278115471
